member_id,member_primary_name,member_location,member_country
30751,Circulo Cultural Educa e Investiga,"Lima, Peru",Peru
31340,Junta de Decanos de Colegios de Contadores Publicos del Peru,"Lima, Peru",Peru
31494,Asociacion Peruana de Neuroendoscopia,"Lima, Peru",Peru
31764,Instituto Peruano de Salud Familiar,"Lima, Peru",Peru
31790,Centro de Investigacion y Produccion Cientifica IDEOs,"Lima, Peru",Peru
32110,Academia de Estudios Educativos y Sociales - ACEES,"Lima, Peru",Peru
33007,Clinica Internacional,"Lima, Peru",Peru
33435,Universidad Nacional de Educacion Enrique Guzman y Valle - Vicerrectorado de Investigacion,"Lima, Peru",Peru
35300,Centro de Estudios Estrategicos del Ejercito del Peru,"Lima, Peru",Peru
35362,Estado y Pena Fondo Editorial S.A.C.,"Lima, Peru",Peru
36378,Sociedad Peruana de Derecho del Trabajo y de la Seguridad Social,"Lima, Peru",Peru
36820,Asociacion L'Erudition,"Lima, Peru",Peru
37426,Instituto Nacional de Salud del Niño,"Lima, Peru",Peru
37445,Academia de la Magistratura,"Lima, Peru",Peru
37715,Asociación Peruana de Ceremonialistas,"Lima, Peru",Peru
48245,Sociedad Peruana de Cactáceas y Suculentas,"Lima, Peru",Peru
48378,"Omega Beta Gamma Research Group, Universidad Nacional Mayor de San Marcos","Lima, Peru",Peru
7772,Universidad Nacional Del Altiplano Puno Peru,"Puno, Peru",Peru
11332,Escuela de Posgrado de la Universidad Nacional del Altiplano,"Puno, Peru",Peru
11421,Universidad Nacional del Altiplano - Facultad de Ingenieria Economica,"Puno, Peru",Peru
32760,Intercultural Research Institute,"Puno, Peru",Peru
34374,Universidad Nacional Intercultural Fabiola Salazar Leguia de Bagua,"Bagua, Peru",Peru
22476,Universidad Andina del Cusco,"Cusco, Peru",Peru
25496,Universidad Nacional de San Antonio Abad del Cusco,"Cusco, Peru",Peru
34895,Asociacion Centro de Investigacion y Escuela de Pensamiento Critico Aymara,"Ilave, Peru",Peru
10973,Universidad de Piura,"Piura, Peru",Peru
9744,Escuela de Postgrado Neumann,"Tacna, Peru",Peru
34592,Universidad de Ciencias Empresariales,"Tacna, Peru",Peru
31520,Instituto del Mar del Peru,"Callao, Peru",Peru
32046,Centro de Investigacion y Desarrollo Intelectual,"Callao, Peru",Peru
21388,Instituto Nacional de Investigacion en Glaciares y Ecosistemas de Montana,"Huaraz, Peru",Peru
36674,Universidad Nacional de Tumbes,"Tumbes, Peru",Peru
23609,Universidad de Huanaco,"Huanuco, Peru",Peru
26098,Universidad Nacional Hermilio Valdizan - Escuela de Posgrado,"Huanuco, Peru",Peru
36735,"Escuela de Posgrado, Universidad Andina Néstor Cáceres Velásquez","Juliaca, Peru",Peru
23155,Universidad Católica de Santa María,"Arequipa, Peru",Peru
29263,"Sociedad Iberoamericana de Antropologia Filosofica, Sociedad Civil (SIAF, S.C.)","Arequipa, Peru",Peru
31919,Centro De Investigacion Especializada Maros Sociedad Anonima Cerrada - Cinemaros SAC,"Arequipa, Peru",Peru
23179,Universidad Nacional Autonoma de Huanta,"Ayacucho, Peru",Peru
32667,"Institute for Research, Innovation, Science and Technology IIICyT","Chiclayo, Peru",Peru
32721,GnosisWisdom SAC,"Huancayo, Peru",Peru
20889,Universidad Nacional San Luis Gonzaga de Ica,"Ica, Ica, Peru",Peru
23532,Universidad Privada de Pucallpa SAC,"Pucallpa, Peru",Peru
9791,Universidad Privada Antenor Orrego,"Trujillo, Peru",Peru
40156,Colegio de Contadores Públicos de La Libertad,"Trujillo, Peru",Peru
19396,Universidad Privada SISE,"Ate, Lima, Peru",Peru
39564,Escuela Superior de Guerra del Ejército del Peru,"Lima, ATE, Peru",Peru
39035,Instituto Nacional Del Nino - San Borja,"San Borja, Peru",Peru
39031,Universidad Privada San Juan Bautista,"Chorrillos, Peru",Peru
47892,Vice President of Research of the Universidad Nacional Ciro Alegría (UNCA),"Huamachuco, Peru",Peru
7920,Instituto Nacional de Salud (Peru),"Lima, Lima, Peru",Peru
8453,Universidad San Ignacio de Loyola S.A.,"Lima, Lima, Peru",Peru
17835,Universidad Nacional de Educacion Enrique Guzman y Valle,"Lima, Lima, Peru",Peru
19388,Fundacion Instituto Hipolito Unanue,"Lima, Lima, Peru",Peru
19734,Centro de Estudios Vallejianos,"Lima, Lima, Peru",Peru
19979,Universidad Catolica Sedes Sapientiae - Fondo Editorial UCSS,"Lima, Lima, Peru",Peru
20243,Colegio Medico del Peru,"Lima, Lima, Peru",Peru
22120,Sociedad Peruana de Medicina Interna,"Lima, Lima, Peru",Peru
22988,Escuela Nacional Superior de Folklore Jose Maria Arguedas,"Lima, Lima, Peru",Peru
48445,Universidad Nacional de Música,"Lima, Lima, Peru",Peru
19198,National University of the Altiplano - Professional School of Communication Sciences,"Puno, Puno, Peru",Peru
21218,Instituto Universitario de Innovacion Ciencia y Tecnologia Inudi Peru,"Puno, Puno, Peru",Peru
31525,Instituto de Investigacion y Capacitacion Profesional del Pacifico,"Puno, Puno, Peru",Peru
37463,Universidad Nacional Intercultural de la Amazonia,"Puno, Puno, Peru",Peru
37765,Facultad de Antropología de la Universidad Nacional del Altiplano,"Puno, Puno, Peru",Peru
47510,"Facultad de Trabajos Social, Universidad Nacional del Altiplano","Puno, Puno, Peru",Peru
34122,Universidad Privada del Norte SAC,"Brena, Lima, Peru",Peru
10414,Consejo Regional III Lima Metropolitana,"Lima, Lince, Peru",Peru
35339,Escuela Nacional de Control,"Lince, Lima, Peru",Peru
47831,Sociedad Peruana de Pediatría,"Lince, Lima, Peru",Peru
27758,Universidad Nacional Intercultural de Quillabamba,"Quillabamba, Peru",Peru
10811,Instituto de Investigacion en Ciencias Biomedicas,"Surco, Lima, Peru",Peru
35856,Qualitas investigaciones,"Tacna, Peru, Peru",Peru
21159,Escuela Superior de Guerra Naval,"Callao, Lima, Peru",Peru
31895,Revista Nova Prime,"Callao, Lima, Peru",Peru
39713,Universidad Nacional de Cañete,"Canete, Lima, Peru",Peru
28762,Universidad Nacional Jose Faustino Sanchez Carrion,"Huacho, Lima, Peru",Peru
33445,Universidad Nacional de Huancavelica,"Huancavelica, Peru",Peru
18653,Universidad Nacional Jorge Basadre Grohmann,"Tacna, Tacna, Peru",Peru
27639,Universidad Privada de Tacna,"Tacna, Tacna, Peru",Peru
6738,Universidad Peruana Union,"Chosica, Lima, Peru",Peru
27205,International Association for Music and Medicine,"Lima, Lima 18, Peru",Peru
22880,Universidad Catolica San Pablo,"Arequipa, Peru, Peru",Peru
30543,Sociedad Secular Humanista del Peru,"Barranco, Lima, Peru",Peru
18102,Universidad Nacional Santiago Antunez de Mayolo,"Huarez, Huarez, Peru",Peru
30481,Universidad Nacional de Barranca,"Lima, Barranca, Peru",Peru
24795,Asociacion Civil Universidad Catolica de Trujillo UCT Benedicto XVI,"Moche-Trujillo, Peru",Peru
35743,Universidad Nacional de Frontera,"Sullana, Piura, Peru",Peru
31528,Oficina Nacional de Procesos Electorales,"Cercado de Lima, Peru",Peru
35468,Universidad Interamericana para el Desarrollo,"Cercado de Lima, Peru",Peru
9357,Universidad Catolica Los Angeles de Chimbote,"Chimbote, Santa, Peru",Peru
39928,Universidad Nacional Autonoma Altoandina De Tarma,"Cochayoc, Junin, Peru",Peru
7583,Universidad Continental,"Huancayo, Junin, Peru",Peru
11027,Universidad Nacional del Centro del Peru,"Huancayo, Junin, Peru",Peru
26378,Universidad Privada de Huancayo Franklin Roosevelt,"Huancayo, Junin, Peru",Peru
28844,Universidad Peruana Los Andes,"Huancayo, Junin, Peru",Peru
9667,Universidad Cientifica del Peru,"Iquitos, Loreto, Peru",Peru
10469,Instituto de Investigaciones de la Amazonia Peruana - IIAP,"Iquitos, Loreto, Peru",Peru
37726,Universidad Nacional De La Amazonía Peruana,"Iquitos, Loreto, Peru",Peru
31911,Revista de Climatologia,"Jaen, Cajamarca, Peru",Peru
18536,Universidad Femenina Del Sagrado Corazon,"La Molina, Lima, Peru",Peru
47616,Escuela Superior de Guerra Aérea de la Fuerza Aérea del Perú,"La Molina, Lima, Peru",Peru
18984,Instituto Nacional Materno Perinatal,"Lima, San Borja, Peru",Peru
23198,Universidad de Ciencias y Artes de America Latina - UCAL,"San Borja, Lima, Peru",Peru
32743,Instituto Tecnologico de la Produccion,"San Isidro/Lima, Peru",Peru
10362,Universidad de San Martin de Porres,"Surquillo, Lima, Peru",Peru
29642,Asociacion de Consultores y Profesionales Ambientales y Forestales del Peru,"Surquillo, Lima, Peru",Peru
36460,Centro de Altos Estudios Nacionales,"Chorrillos, Lima, Peru",Peru
39365,Escuela de Posgrado de la Policía Nacional del Perú,"Chorrillos, Lima, Peru",Peru
23722,Universidad Nacional Autonoma de Chota,"Chota, Cajamarca, Peru",Peru
9524,Asociacion Civil Universidad de Ciencias y Humanidades,"Lima, Los Olivos, Peru",Peru
18400,Centro de Preparacion para la Ciencia y Tecnologia - Ceprecyt,"Miraflores, Lima, Peru",Peru
29666,IIDENUT SA,"San Isidro, Lima, Peru",Peru
34011,Red Cientifica Internacional del Campo Unificado de la Educacion,"San Isidro, Lima, Peru",Peru
27081,Professionals On Line SAC,"San Miguel, Lima, Peru",Peru
37551,Saque de Punta S.A.C.,"San Miguel, Lima, Peru",Peru
27657,National Autonomous University of Tayacaja Daniel Hernandez Morillo,"Tayacaja, Pampas, Peru",Peru
36601,Universidad Tecnologica de los Andes,"Abancay, Apurimac, Peru",Peru
28179,Universidad Nacional de San Agustin,"Cercado, Arequipa, Peru",Peru
28712,Universidad Nacional San Cristobal de Huamanga,"Huamanga, Ayaucho, Peru",Peru
11268,Seguro Social EsSalud,"Jesus Maria, Lima, Peru",Peru
23665,Sociedad Peruana de Medicina Intensiva,"Jesus Maria, Lima, Peru",Peru
33311,Autoridad Nacional del Servicio Civil - Servir,"Jesus Maria, Lima, Peru",Peru
26947,Instituto Nacional Cardovascular - Carlos Alberto Peschiera Carrillo,"Lima, Jesus Maria, Peru",Peru
31371,Universidad Nacional de Ucayali,"Ucayali, Pucallpa, Peru",Peru
19980,Universidad Catolica de Santa Maria,"Arequipa, Arequipa, Peru",Peru
37032,MG Publishers,"Arequipa, Arequipa, Peru",Peru
39025,Universidad La Salle Arequipa,"Arequipa, Arequipa, Peru",Peru
32670,Universidad Nacional Intercultural de la Selva Central Juan Santos Atahualpa,"Chanchamayo, Junin, Peru",Peru
40102,Sciencevolution S.R.L.,"Chiclayo, Chiclayo, Peru",Peru
25280,Sociedad Peruana de Derecho Internacional,"Lima Cercado, Lima, Peru",Peru
22962,Universidad Jose Carlos Mariategui,"Moquegua, Moquegua, Peru",Peru
26844,Kolpa Editores,"Pucallpa, Ucayalli, Peru",Peru
32003,Universidad Antonio Ruiz de Montoya,"Pueblo Libre, Lima, Peru",Peru
11239,Escuela de Postgrado - Universidad Catolica Santa Maria,"Umacollo, Arequipa, Peru",Peru
36386,Universidad Nacional Autónoma de Alto Amazonas,"Yurimaguas, Loreto, Peru",Peru
18681,Universidad Privada Antonio Guillermo Urrelo,"Cajamarca, Cajamarca, Peru",Peru
11030,Universidad Senor de Sipan SAC,"Chiclayo, Lambayeque, Peru",Peru
19306,Association Medical Corps of the National Hospital Almanzor Aguinaga Asenjo,"Chiclayo, Lambayeque, Peru",Peru
19900,Universidad Catolica Santo Toribio de Mogrovejo,"Chiclayo, Lambayeque, Peru",Peru
47679,Ilustre Colegio de Abogados de Lambayeque,"Chiclayo, Lambayeque, Peru",Peru
20893,Hospital Regional Lambayeque,"Lambayeque, Chiclayo, Peru",Peru
34858,Universidad Nacional Amazonica de Madre de Dios,"Tambopata, Tambopata, Peru",Peru
28466,Universidad Nacional de San Martin,"Tarapoto, San Martin, Peru",Peru
10750,Universidad Nacional Toribio Rodriguez de Mendoza de Amazonas,"Chachapoyas, Amazonas, Peru",Peru
19082,Universidad Nacional Hermilio Valdizan,"Pillco Marca, Huanuco, Peru",Peru
25095,Universidad Nacional Hermilio Valdizan - Facultad de Ciencias de la Educacion,"Pillco Marca, Huanuco, Peru",Peru
6846,Universidad Nacional de Trujillo,"Trujillo, La Libertad, Peru",Peru
7700,Universidad Cesar Vallejo,"Trujillo, La Libertad, Peru",Peru
17974,Centro de Investigacion y Capacitacion para el Desarrollo Regional (CINCADER),"Trujillo, La Libertad, Peru",Peru
26560,Instituto de Innovacion y Formacion Cientifica,"Trujillo, La Libertad, Peru",Peru
37915,Universidad San Pedro,"Chimbote, Santa/Ancash, Peru",Peru
39854,Academia Diplomática del Perú Javier Pérez de Cuéllar,"Lima, Magdalena de Mar, Peru",Peru
33057,Universidad Nacional Ciro Alegria,"Huamachuco, La Libertad, Peru",Peru
26285,Universidad Nacional de Juliaca,"Juliaca/San Roman, Puno, Peru",Peru
30917,Centro Amazonico de Antropologia y Aplicacion Practica,"Lima, Magdalena del Mar, Peru",Peru
22615,Asociacion Latinoamericana de la Papa - ALAP,"Lima, Santiago de Surco, Peru",Peru
21077,Universidad Le Cordon Bleu,"Magdalena del Mar, Lima, Peru",Peru
39435,"Universidad Ricardo Palma, Rectorado","Santiago de Surco, Lima, Peru",Peru
48471,Instituto Científico y Tecnológico del Ejército,"Santiago de Surco, Lima, Peru",Peru
18081,Universidad Marcelino Champagnat,"Santiago de Surgo, Lima, Peru",Peru
8853,Universidad Cientifica del Sur,"Villa El Salvador, Lima, Peru",Peru
29233,Universidad Nacional Tecnologica de Lima Sur,"Villa El Salvador, Lima, Peru",Peru
36256,Universidad Autonoma del Peru,"Villa El Salvador, Lima, Peru",Peru
35454,Ateneo Xauxa - Asociacion Historica y Cultural,"Barranco-Lima, Lima-Peru, Peru",Peru
36801,Universidad Nacional Micaela Bastidas de Apurímac,"Abancay/Tamburco, Apurimac, Peru",Peru
22477,Universidad Nacional Daniel Alcides Carrion,"Cerro de Pasco, Yanacancha, Peru",Peru
27814,"Revista IGOBERNANZA, Instituto Internacional de Gobierno","Lima, San Martin de Porres, Peru",Peru
8508,"SOLAR, Revista de Filosofia Iberoamericana","San Martín de Porres, Lima, Peru",Peru
9137,Universidad Maria Auxiliadora S.A.C.,"San Juan de Lurigancho, Lima, Peru",Peru
27934,Revista Cientifica Internacional I+D+I,"San Juan de Lurigancho, Lima, Peru",Peru
35376,Fondo Editorial - Universidad Nacional Autonoma de Tayacaja Daniel Hernandez Morillo,"Pampas Tayacaja, Huancavelica, Peru",Peru
37634,Carrera Profesional de Enfermería - UNAT,"Pampas/Tayacaja, Huancavelica, Peru",Peru
27705,"Ingenieria Agronomica, Facultad Ciencias Agrarias, Universidad Nacional Hermilio Valdizan","Cayhuayna Pillco Marca, Huanuco, Peru",Peru
35925,Revista El Ceprosimad,"Puerto Maldonado, Madre de Dios, Peru",Peru
33748,Universidad Nacional del Santa,"Nuevo Chimbote, Chimbote - Ancash, Peru",Peru
28579,Enterprise Sadeg EIRL,"Juliaca, America Central / del Sur, Peru",Peru
22535,Instituto Nacional de Investigacion y Capacitacion Continua - Peru,"San Vicente de Canete, Canete/Lima, Peru",Peru
24770,Universidad Nacional Autonoma de Tayacaja Daniel Hernandez Morillo,"Pampas/Tayacaja, Region Huancavelica, Peru",Peru
14700,Sociedad Peruana de Obstetricia y Ginecologia,"Esq. con Javier Prado Este 611, Lince, Peru",Peru
27456,Facultad de Ciencias Juridicas y Politicas de la Universidad Nacional del Altiplano de Puno,"Jr. Grau con Jr. Conde de Lemos, Puno, Peru",Peru
18585,The University of the South Pacific,"Suva, Suva",Suva
36535,Ibn AlArabi center for culture and publishing,gaza,gaza
28632,West African Postgraduate College of Medical Laboratory Science,Abuja,Abuja
32443,Annals of Medical and Health Science Research,Abuja,Abuja
37671,Global Centre for Law Business and Economy,Abuja,Abuja
40159,National Agency for Science and Engineering Infrastructure,Abuja,Abuja
40041,Flayoo Publishing House Ltd,"FCT, Abuja",Abuja
31900,Noks Publishing,"Dawaki, Abuja",Abuja
29049,"Organisation of Academic Scholars, Institutions, and Societies (OASIS)","Wuse II, Abuja",Abuja
19083,Scienceweb Publishing,"Maitaima District, Abuja",Abuja
18718,Central Bank of Nigeria,"Central Business District, P. M. B. 0187, Garki, Abuja",Abuja
10850,African Society of Food Science and Technology,Accra,Accra
22128,Africa Health Research Organization,Accra,Accra
35143,Ghana Institution of Engineering,Accra,Accra
38306,Forum for Agricultural Research in Africa,Accra,Accra
40142,Linguistics Association of Ghana,Accra,Accra
25245,Noyam Publishers,"La, Accra",Accra
26162,University of Ghana,"Korle-Bu, Accra",Accra
28187,Hikmet Dernegi,Balkh,Balkh
21729,University of Maiduguri - College of Medical Sciences,"Maiduguri, Borno",Borno
11577,Universidad Catolica del Maule,"Talca, Chile",Chile
31706,Editorial Propulsion,"Copiapo, Chile",Chile
36060,Editorial Lenguas Radicales,"Copiapo, Chile",Chile
20115,Instituto de Estudios Internacionales,"Iquique, Chile",Chile
2516,SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),"Santiago, Chile",Chile
3330,Universidad de Chile,"Santiago, Chile",Chile
4571,Pontificia Universidad Catolica de Chile,"Santiago, Chile",Chile
4851,Chimera Innova Group,"Santiago, Chile",Chile
8060,Summa Psicologica UST,"Santiago, Chile",Chile
9189,"Instituto de Estudios Avanzados, Universidad de Santiago de Chile","Santiago, Chile",Chile
10872,Asociacion de Medicos Anestesiologos de Chile,"Santiago, Chile",Chile
10987,Ariadna Ediciones,"Santiago, Chile",Chile
11668,"Facultad de Ciencias Sociales, UCC","Santiago, Chile",Chile
11803,Instituto Chileno Terapia Familiar,"Santiago, Chile",Chile
11893,Universidad Catolica Silva Henriquez,"Santiago, Chile",Chile
19012,Instituto de Salud Publica de Chile,"Santiago, Chile",Chile
23590,MS-Editions,"Santiago, Chile",Chile
25081,Universidad Finis Terrae,"Santiago, Chile",Chile
28492,Rehabilitacion Integral,"Santiago, Chile",Chile
32095,"Central University of Chile, Faculty of Health Sciences. Psychology career.","Santiago, Chile",Chile
33390,Museo Nacional de Historia Natural,"Santiago, Chile",Chile
34167,Revista de Estudios Latinoamericanos sobre Reduccion del Riesgo de Desastres,"Santiago, Chile",Chile
35154,Servicios - Inversiones y Comercio Claudio Aguero E.I.R.L.,"Santiago, Chile",Chile
35737,Museo Chileno de Arte Precolombino,"Santiago, Chile",Chile
37503,Universidad Tecnológica Metropolitana,"Santiago, Chile",Chile
2722,Sistema de Bibliotecas UACH,"Valdivia, Chile",Chile
6173,Universidad de la Serena,"La Serena, Chile",Chile
6730,"Facultad de Odontologia, Universidad de Concepcion","Concepcion, Chile",Chile
9161,Universidad Catolica de la Santisima Concepcion,"Concepcion, Chile",Chile
9582,Universidad del Bio Bio,"Concepcion, Chile",Chile
